date,store_id,sku,qty_sold,price_inr,revenue_inr,shelf_sensor_stock,customer_sentiment
2026-07-14,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,44,0.38
2026-07-14,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,31,168.0,5208.0,54,0.31
2026-07-14,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,28,95.0,2660.0,26,0.37
2026-07-14,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,10,390.0,3900.0,41,0.29
2026-07-14,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,16,265.0,4240.0,38,0.4
2026-07-14,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,12,480.0,5760.0,40,0.24
2026-07-14,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,22,145.0,3190.0,15,0.28
2026-07-14,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,21,275.0,5775.0,57,0.38
2026-07-14,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,15,320.0,4800.0,46,0.48
2026-07-14,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,39,28.0,1092.0,47,0.21
2026-07-14,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,15,165.0,2475.0,22,0.21
2026-07-14,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,18,168.0,3024.0,51,0.5
2026-07-14,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,18,95.0,1710.0,57,0.25
2026-07-14,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,19,0.46
2026-07-14,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,18,265.0,4770.0,19,0.21
2026-07-14,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,38,0.32
2026-07-14,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,19,145.0,2755.0,51,0.5
2026-07-14,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,16,275.0,4400.0,42,0.42
2026-07-14,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,11,320.0,3520.0,40,0.34
2026-07-14,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,41,28.0,1148.0,29,0.34
2026-07-14,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,52,0.42
2026-07-14,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,23,168.0,3864.0,19,0.44
2026-07-14,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,20,95.0,1900.0,44,0.39
2026-07-14,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,34,0.37
2026-07-14,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,34,0.42
2026-07-14,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,35,0.46
2026-07-14,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,29,0.4
2026-07-14,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,19,275.0,5225.0,28,0.47
2026-07-14,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,9,320.0,2880.0,15,0.4
2026-07-14,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,34,28.0,952.0,53,0.46
2026-07-14,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,52,0.29
2026-07-14,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,44,0.4
2026-07-14,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,52,0.43
2026-07-14,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,17,0.26
2026-07-15,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,52,0.42
2026-07-15,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,14,480.0,6720.0,45,0.29
2026-07-15,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,24,145.0,3480.0,21,0.26
2026-07-15,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,19,275.0,5225.0,26,0.45
2026-07-15,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,10,320.0,3200.0,57,0.27
2026-07-15,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,33,28.0,924.0,48,0.47
2026-07-15,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,12,165.0,1980.0,32,0.24
2026-07-15,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,28,168.0,4704.0,16,0.45
2026-07-15,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,45,0.33
2026-07-15,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,33,0.43
2026-07-15,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,20,265.0,5300.0,34,0.41
2026-07-15,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,54,0.34
2026-07-15,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,19,145.0,2755.0,54,0.25
2026-07-15,DELHI_STORE_002,SKU_004_Amul_Butter_500g,17,275.0,4675.0,49,0.34
2026-07-15,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,10,320.0,3200.0,53,0.37
2026-07-15,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,44,28.0,1232.0,57,0.21
2026-07-15,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,27,0.28
2026-07-15,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,22,168.0,3696.0,34,0.42
2026-07-15,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,27,95.0,2565.0,24,0.48
2026-07-15,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,19,0.37
2026-07-15,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,28,0.28
2026-07-15,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,54,0.26
2026-07-15,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,32,145.0,4640.0,34,0.41
2026-07-15,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,19,275.0,5225.0,39,0.42
2026-07-15,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,4,320.0,1280.0,35,0.24
2026-07-15,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,38,28.0,1064.0,34,0.26
2026-07-15,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,16,0.22
2026-07-15,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,37,168.0,6216.0,46,0.22
2026-07-15,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,13,95.0,1235.0,35,0.49
2026-07-15,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,31,0.48
2026-07-15,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,15,265.0,3975.0,25,0.21
2026-07-15,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,21,0.47
2026-07-15,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,25,145.0,3625.0,40,0.29
2026-07-15,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,17,275.0,4675.0,22,0.31
2026-07-15,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,17,320.0,5440.0,57,0.48
2026-07-15,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,28,28.0,784.0,53,0.32
2026-07-15,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,21,0.23
2026-07-15,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,34,168.0,5712.0,41,0.43
2026-07-15,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,19,95.0,1805.0,31,0.27
2026-07-15,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,59,0.3
2026-07-15,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,20,265.0,5300.0,25,0.44
2026-07-15,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,36,0.21
2026-07-15,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,22,0.4
2026-07-15,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,19,275.0,5225.0,26,0.43
2026-07-15,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,39,0.24
2026-07-15,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,34,28.0,952.0,33,0.45
2026-07-15,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,41,0.35
2026-07-15,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,23,168.0,3864.0,33,0.22
2026-07-15,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,13,95.0,1235.0,28,0.48
2026-07-15,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,38,0.41
2026-07-16,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,31,0.23
2026-07-16,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,4,480.0,1920.0,59,0.34
2026-07-16,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,27,145.0,3915.0,37,0.48
2026-07-16,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,24,275.0,6600.0,28,0.36
2026-07-16,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,9,320.0,2880.0,36,0.45
2026-07-16,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,44,28.0,1232.0,15,0.46
2026-07-16,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,12,165.0,1980.0,16,0.32
2026-07-16,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,55,0.46
2026-07-16,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,16,95.0,1520.0,43,0.3
2026-07-16,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,21,0.41
2026-07-16,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,6,265.0,1590.0,59,0.33
2026-07-16,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,33,0.3
2026-07-16,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,36,0.48
2026-07-16,DELHI_STORE_002,SKU_004_Amul_Butter_500g,15,275.0,4125.0,50,0.36
2026-07-16,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,32,0.28
2026-07-16,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,43,28.0,1204.0,30,0.36
2026-07-16,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,11,165.0,1815.0,30,0.21
2026-07-16,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,26,168.0,4368.0,32,0.42
2026-07-16,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,22,95.0,2090.0,21,0.41
2026-07-16,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,4,390.0,1560.0,49,0.23
2026-07-16,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,18,265.0,4770.0,46,0.49
2026-07-16,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,51,0.34
2026-07-16,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,37,0.48
2026-07-16,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,13,275.0,3575.0,51,0.4
2026-07-16,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,53,0.45
2026-07-16,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,27,28.0,756.0,33,0.28
2026-07-16,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,51,0.28
2026-07-16,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,17,168.0,2856.0,27,0.33
2026-07-16,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,13,95.0,1235.0,50,0.25
2026-07-16,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,5,390.0,1950.0,55,0.41
2026-07-16,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,16,265.0,4240.0,33,0.21
2026-07-16,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,44,0.32
2026-07-16,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,27,145.0,3915.0,50,0.31
2026-07-16,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,13,275.0,3575.0,32,0.47
2026-07-16,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,9,320.0,2880.0,58,0.21
2026-07-16,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,40,28.0,1120.0,16,0.48
2026-07-16,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,11,165.0,1815.0,27,0.22
2026-07-16,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,14,168.0,2352.0,18,0.43
2026-07-16,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,20,95.0,1900.0,33,0.48
2026-07-16,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,54,0.3
2026-07-16,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,13,265.0,3445.0,43,0.34
2026-07-16,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,51,0.31
2026-07-16,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,23,145.0,3335.0,22,0.47
2026-07-16,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,15,275.0,4125.0,59,0.39
2026-07-16,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,10,320.0,3200.0,52,0.41
2026-07-16,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,28,28.0,784.0,55,0.21
2026-07-16,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,12,165.0,1980.0,42,0.36
2026-07-16,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,20,168.0,3360.0,25,0.35
2026-07-16,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,19,95.0,1805.0,47,0.3
2026-07-16,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,40,0.43
2026-07-17,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,30,0.34
2026-07-17,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,21,0.39
2026-07-17,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,20,145.0,2900.0,53,0.24
2026-07-17,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,20,275.0,5500.0,24,0.32
2026-07-17,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,6,320.0,1920.0,26,0.29
2026-07-17,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,27,28.0,756.0,37,0.37
2026-07-17,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,17,165.0,2805.0,23,0.42
2026-07-17,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,18,168.0,3024.0,46,0.26
2026-07-17,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,17,95.0,1615.0,35,0.41
2026-07-17,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,47,0.29
2026-07-17,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,12,265.0,3180.0,28,0.5
2026-07-17,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,3,480.0,1440.0,25,0.23
2026-07-17,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,22,145.0,3190.0,48,0.26
2026-07-17,DELHI_STORE_002,SKU_004_Amul_Butter_500g,17,275.0,4675.0,51,0.45
2026-07-17,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,18,320.0,5760.0,46,0.23
2026-07-17,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,36,28.0,1008.0,34,0.39
2026-07-17,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,13,165.0,2145.0,15,0.21
2026-07-17,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,21,168.0,3528.0,59,0.29
2026-07-17,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,14,95.0,1330.0,53,0.4
2026-07-17,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,47,0.42
2026-07-17,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,34,0.39
2026-07-17,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,36,0.24
2026-07-17,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,20,145.0,2900.0,31,0.31
2026-07-17,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,12,275.0,3300.0,17,0.21
2026-07-17,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,19,320.0,6080.0,22,0.27
2026-07-17,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,35,28.0,980.0,24,0.43
2026-07-17,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,44,0.33
2026-07-17,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,22,168.0,3696.0,57,0.25
2026-07-17,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,24,95.0,2280.0,56,0.36
2026-07-17,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,5,390.0,1950.0,50,0.23
2026-07-17,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,10,265.0,2650.0,41,0.47
2026-07-17,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,12,480.0,5760.0,38,0.31
2026-07-17,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,55,0.2
2026-07-17,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,22,275.0,6050.0,18,0.21
2026-07-17,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,59,0.32
2026-07-17,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,32,28.0,896.0,52,0.48
2026-07-17,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,20,165.0,3300.0,43,0.46
2026-07-17,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,25,168.0,4200.0,22,0.2
2026-07-17,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,23,95.0,2185.0,25,0.29
2026-07-17,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,45,0.22
2026-07-17,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,9,265.0,2385.0,30,0.29
2026-07-17,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,4,480.0,1920.0,58,0.4
2026-07-17,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,49,0.43
2026-07-17,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,18,275.0,4950.0,15,0.48
2026-07-17,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,56,0.47
2026-07-17,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,30,28.0,840.0,59,0.29
2026-07-17,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,15,0.34
2026-07-17,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,21,168.0,3528.0,40,0.22
2026-07-17,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,15,95.0,1425.0,23,0.44
2026-07-17,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,36,0.23
2026-07-18,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,53,0.48
2026-07-18,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,15,480.0,7200.0,27,0.36
2026-07-18,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,24,145.0,3480.0,46,0.45
2026-07-18,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,32,275.0,8800.0,57,0.35
2026-07-18,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,22,320.0,7040.0,23,0.36
2026-07-18,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,49,28.0,1372.0,19,0.28
2026-07-18,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,27,165.0,4455.0,29,0.32
2026-07-18,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,38,168.0,6384.0,53,0.33
2026-07-18,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,38,95.0,3610.0,27,0.24
2026-07-18,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,41,0.28
2026-07-18,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,15,265.0,3975.0,57,0.23
2026-07-18,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,18,0.27
2026-07-18,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,36,145.0,5220.0,56,0.33
2026-07-18,DELHI_STORE_002,SKU_004_Amul_Butter_500g,33,275.0,9075.0,59,0.49
2026-07-18,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,15,320.0,4800.0,53,0.26
2026-07-18,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,53,28.0,1484.0,52,0.25
2026-07-18,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,40,0.46
2026-07-18,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,40,0.33
2026-07-18,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,26,95.0,2470.0,30,0.43
2026-07-18,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,14,390.0,5460.0,39,0.27
2026-07-18,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,25,265.0,6625.0,24,0.39
2026-07-18,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,35,0.42
2026-07-18,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,22,145.0,3190.0,59,0.44
2026-07-18,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,20,275.0,5500.0,29,0.4
2026-07-18,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,20,320.0,6400.0,37,0.44
2026-07-18,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,49,28.0,1372.0,40,0.49
2026-07-18,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,28,165.0,4620.0,44,0.48
2026-07-18,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,58,0.46
2026-07-18,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,26,95.0,2470.0,33,0.24
2026-07-18,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,23,390.0,8970.0,54,0.26
2026-07-18,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,49,0.37
2026-07-18,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,12,480.0,5760.0,24,0.22
2026-07-18,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,27,145.0,3915.0,40,0.38
2026-07-18,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,27,275.0,7425.0,26,0.24
2026-07-18,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,22,320.0,7040.0,23,0.25
2026-07-18,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,59,28.0,1652.0,44,0.32
2026-07-18,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,28,165.0,4620.0,53,0.43
2026-07-18,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,32,168.0,5376.0,23,0.23
2026-07-18,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,33,95.0,3135.0,51,0.5
2026-07-18,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,51,0.44
2026-07-18,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,24,265.0,6360.0,35,0.38
2026-07-18,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,17,480.0,8160.0,59,0.4
2026-07-18,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,30,145.0,4350.0,27,0.28
2026-07-18,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,19,275.0,5225.0,30,0.43
2026-07-18,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,18,320.0,5760.0,53,0.38
2026-07-18,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,42,28.0,1176.0,44,0.21
2026-07-18,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,19,165.0,3135.0,36,0.24
2026-07-18,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,39,168.0,6552.0,28,0.2
2026-07-18,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,19,95.0,1805.0,21,0.31
2026-07-18,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,25,0.3
2026-07-19,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,48,0.37
2026-07-19,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,54,0.21
2026-07-19,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,34,145.0,4930.0,42,0.35
2026-07-19,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,18,275.0,4950.0,55,0.36
2026-07-19,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,16,320.0,5120.0,47,0.41
