store_id,sku,ts,qty_sold,price,channel
STORE_004,SKU_008,2024-12-18 11:04:06,1,9.99,online
STORE_005,SKU_004,2024-12-18 14:22:10,1,49.99,in-store
STORE_005,SKU_005,2024-12-18 15:55:04,1,8.75,in-store
STORE_001,SKU_001,2024-12-19 08:06:34,2,12.99,online
STORE_001,SKU_001,2024-12-19 16:38:46,2,12.99,online
STORE_001,SKU_004,2024-12-19 20:34:16,1,49.99,in-store
STORE_001,SKU_008,2024-12-19 13:22:55,1,9.99,in-store
STORE_001,SKU_010,2024-12-19 18:06:29,3,18.5,in-store
STORE_002,SKU_004,2024-12-19 18:46:26,1,49.99,in-store
STORE_002,SKU_004,2024-12-19 09:38:35,1,49.99,in-store
STORE_002,SKU_004,2024-12-19 18:48:11,1,49.99,online
STORE_002,SKU_006,2024-12-19 10:58:50,3,15.0,online
STORE_002,SKU_006,2024-12-19 13:26:11,3,15.0,online
STORE_002,SKU_007,2024-12-19 10:44:33,4,32.2,online
STORE_002,SKU_007,2024-12-19 08:25:51,4,32.2,in-store
STORE_002,SKU_007,2024-12-19 09:42:07,4,32.2,in-store
STORE_002,SKU_008,2024-12-19 13:11:06,1,9.99,in-store
STORE_002,SKU_010,2024-12-19 18:20:14,3,18.5,online
STORE_002,SKU_010,2024-12-19 10:22:09,3,18.5,in-store
STORE_003,SKU_007,2024-12-19 20:56:25,3,32.2,online
STORE_003,SKU_007,2024-12-19 18:01:43,3,32.2,online
STORE_005,SKU_002,2024-12-19 20:29:55,3,24.5,in-store
STORE_005,SKU_002,2024-12-19 19:55:55,3,24.5,in-store
STORE_005,SKU_002,2024-12-19 15:50:44,3,24.5,online
STORE_005,SKU_005,2024-12-19 21:41:26,2,8.75,in-store
STORE_005,SKU_005,2024-12-19 09:41:11,2,8.75,online
STORE_005,SKU_005,2024-12-19 19:06:23,2,8.75,online
STORE_005,SKU_007,2024-12-19 13:38:41,4,32.2,in-store
STORE_005,SKU_008,2024-12-19 18:37:35,1,9.99,online
STORE_005,SKU_010,2024-12-19 18:50:18,3,18.5,in-store
STORE_001,SKU_002,2024-12-20 20:52:20,3,24.5,online
STORE_001,SKU_004,2024-12-20 12:15:07,1,49.99,in-store
STORE_001,SKU_004,2024-12-20 21:40:16,1,49.99,online
STORE_001,SKU_007,2024-12-20 11:49:54,5,32.2,in-store
STORE_001,SKU_007,2024-12-20 20:29:36,5,32.2,online
STORE_001,SKU_007,2024-12-20 11:59:15,5,32.2,online
STORE_003,SKU_001,2024-12-20 08:27:13,2,12.99,in-store
STORE_003,SKU_001,2024-12-20 12:53:32,2,12.99,in-store
STORE_003,SKU_001,2024-12-20 11:53:58,2,12.99,online
STORE_003,SKU_008,2024-12-20 20:01:12,1,9.99,in-store
STORE_003,SKU_008,2024-12-20 13:19:18,1,9.99,in-store
STORE_004,SKU_009,2024-12-20 20:52:08,2,115.0,online
STORE_004,SKU_009,2024-12-20 13:27:14,2,115.0,in-store
STORE_005,SKU_001,2024-12-20 09:06:32,2,12.99,online
STORE_005,SKU_001,2024-12-20 21:57:57,2,12.99,in-store
STORE_005,SKU_001,2024-12-20 21:32:01,2,12.99,in-store
STORE_005,SKU_002,2024-12-20 11:40:10,3,24.5,in-store
STORE_005,SKU_002,2024-12-20 13:34:59,3,24.5,online
STORE_001,SKU_002,2024-12-21 17:32:46,4,24.5,online
STORE_001,SKU_002,2024-12-21 10:49:17,4,24.5,online
STORE_001,SKU_003,2024-12-21 08:22:50,7,5.99,in-store
STORE_001,SKU_005,2024-12-21 11:29:59,4,8.75,online
STORE_001,SKU_005,2024-12-21 19:01:57,4,8.75,online
STORE_001,SKU_007,2024-12-21 19:54:08,9,32.2,online
STORE_001,SKU_007,2024-12-21 19:25:48,9,32.2,in-store
STORE_001,SKU_008,2024-12-21 10:09:28,2,9.99,in-store
STORE_002,SKU_005,2024-12-21 15:14:00,2,8.75,in-store
STORE_002,SKU_005,2024-12-21 08:36:05,2,8.75,online
STORE_002,SKU_008,2024-12-21 16:25:51,1,9.99,in-store
STORE_002,SKU_008,2024-12-21 18:50:10,1,9.99,in-store
STORE_003,SKU_006,2024-12-21 15:45:18,3,15.0,online
STORE_003,SKU_010,2024-12-21 13:37:13,5,18.5,in-store
STORE_003,SKU_010,2024-12-21 09:50:59,5,18.5,in-store
STORE_003,SKU_010,2024-12-21 13:39:05,5,18.5,in-store
STORE_004,SKU_001,2024-12-21 11:53:00,3,12.99,in-store
STORE_004,SKU_002,2024-12-21 14:27:39,4,24.5,online
STORE_004,SKU_002,2024-12-21 14:51:21,4,24.5,online
STORE_004,SKU_004,2024-12-21 08:11:52,1,49.99,online
STORE_004,SKU_004,2024-12-21 15:14:46,1,49.99,online
STORE_004,SKU_010,2024-12-21 10:02:10,5,18.5,online
STORE_004,SKU_010,2024-12-21 15:08:54,5,18.5,online
STORE_005,SKU_002,2024-12-21 20:51:59,4,24.5,online
STORE_005,SKU_002,2024-12-21 20:32:30,4,24.5,online
STORE_005,SKU_002,2024-12-21 16:31:45,4,24.5,online
STORE_005,SKU_005,2024-12-21 10:34:31,3,8.75,in-store
STORE_005,SKU_005,2024-12-21 10:35:12,3,8.75,online
STORE_001,SKU_001,2024-12-22 16:38:07,3,12.99,in-store
STORE_001,SKU_001,2024-12-22 11:00:51,3,12.99,online
STORE_001,SKU_003,2024-12-22 19:04:47,10,5.99,in-store
STORE_001,SKU_005,2024-12-22 12:46:58,3,8.75,online
STORE_001,SKU_005,2024-12-22 20:41:38,3,8.75,online
STORE_001,SKU_008,2024-12-22 10:40:05,1,9.99,in-store
STORE_002,SKU_004,2024-12-22 15:37:23,2,49.99,in-store
STORE_002,SKU_004,2024-12-22 08:14:37,2,49.99,in-store
STORE_002,SKU_007,2024-12-22 08:51:40,5,32.2,online
STORE_003,SKU_001,2024-12-22 16:51:00,3,12.99,in-store
STORE_003,SKU_001,2024-12-22 20:01:45,3,12.99,in-store
STORE_003,SKU_010,2024-12-22 16:48:21,5,18.5,in-store
STORE_003,SKU_010,2024-12-22 18:57:33,5,18.5,in-store
STORE_003,SKU_010,2024-12-22 09:52:53,5,18.5,online
STORE_004,SKU_002,2024-12-22 08:51:24,4,24.5,online
STORE_004,SKU_005,2024-12-22 21:10:26,3,8.75,in-store
STORE_004,SKU_005,2024-12-22 11:10:23,3,8.75,in-store
STORE_005,SKU_001,2024-12-22 21:34:30,3,12.99,in-store
STORE_005,SKU_001,2024-12-22 21:01:28,3,12.99,online
STORE_005,SKU_001,2024-12-22 11:20:00,3,12.99,online
STORE_005,SKU_003,2024-12-22 18:33:57,6,5.99,in-store
STORE_005,SKU_003,2024-12-22 10:51:42,6,5.99,in-store
STORE_005,SKU_003,2024-12-22 12:03:44,6,5.99,online
STORE_005,SKU_004,2024-12-22 08:01:28,1,49.99,online
STORE_005,SKU_004,2024-12-22 21:22:05,1,49.99,in-store
STORE_005,SKU_004,2024-12-22 12:37:09,1,49.99,online
STORE_005,SKU_006,2024-12-22 09:14:48,5,15.0,online
STORE_005,SKU_006,2024-12-22 09:12:51,5,15.0,in-store
STORE_005,SKU_006,2024-12-22 11:34:46,5,15.0,in-store
STORE_005,SKU_008,2024-12-22 10:16:02,1,9.99,in-store
STORE_005,SKU_010,2024-12-22 18:09:02,6,18.5,in-store
STORE_001,SKU_001,2024-12-23 13:20:00,3,12.99,in-store
STORE_001,SKU_001,2024-12-23 13:16:42,3,12.99,online
STORE_001,SKU_008,2024-12-23 11:58:58,1,9.99,online
STORE_001,SKU_008,2024-12-23 18:35:26,1,9.99,in-store
STORE_001,SKU_008,2024-12-23 20:19:26,1,9.99,in-store
STORE_002,SKU_002,2024-12-23 10:06:52,2,24.5,online
STORE_002,SKU_008,2024-12-23 09:46:38,1,9.99,online
STORE_002,SKU_008,2024-12-23 08:56:47,1,9.99,online
STORE_002,SKU_008,2024-12-23 19:06:34,1,9.99,online
STORE_003,SKU_002,2024-12-23 12:54:19,3,24.5,online
STORE_003,SKU_002,2024-12-23 18:08:03,3,24.5,online
STORE_003,SKU_002,2024-12-23 13:19:48,3,24.5,online
STORE_005,SKU_001,2024-12-23 13:49:20,1,12.99,online
STORE_005,SKU_002,2024-12-23 15:17:37,3,24.5,in-store
STORE_005,SKU_002,2024-12-23 12:37:15,3,24.5,in-store
STORE_005,SKU_002,2024-12-23 08:55:08,3,24.5,online
STORE_005,SKU_004,2024-12-23 21:33:12,1,49.99,online
STORE_005,SKU_004,2024-12-23 11:49:20,1,49.99,online
STORE_005,SKU_004,2024-12-23 16:54:40,1,49.99,in-store
STORE_005,SKU_010,2024-12-23 09:06:09,3,18.5,online
STORE_005,SKU_010,2024-12-23 12:48:45,3,18.5,in-store
STORE_001,SKU_003,2024-12-24 10:01:23,6,5.99,online
STORE_001,SKU_004,2024-12-24 16:37:40,1,49.99,in-store
STORE_001,SKU_004,2024-12-24 18:31:06,1,49.99,in-store
STORE_001,SKU_008,2024-12-24 15:08:44,1,9.99,online
STORE_001,SKU_008,2024-12-24 19:11:18,1,9.99,online
STORE_001,SKU_009,2024-12-24 12:35:26,2,115.0,online
STORE_002,SKU_010,2024-12-24 16:08:38,2,18.5,online
STORE_002,SKU_010,2024-12-24 12:31:45,2,18.5,in-store
STORE_002,SKU_010,2024-12-24 11:14:45,2,18.5,online
STORE_003,SKU_001,2024-12-24 21:24:57,1,12.99,online
STORE_003,SKU_001,2024-12-24 17:35:18,1,12.99,online
STORE_003,SKU_001,2024-12-24 16:40:11,1,12.99,in-store
STORE_003,SKU_005,2024-12-24 13:44:04,2,8.75,in-store
STORE_003,SKU_005,2024-12-24 09:59:53,2,8.75,online
STORE_003,SKU_008,2024-12-24 09:59:01,1,9.99,in-store
STORE_004,SKU_001,2024-12-24 18:39:11,2,12.99,online
STORE_004,SKU_002,2024-12-24 12:38:15,3,24.5,in-store
STORE_004,SKU_002,2024-12-24 21:23:33,3,24.5,in-store
STORE_004,SKU_005,2024-12-24 08:08:47,2,8.75,online
STORE_004,SKU_005,2024-12-24 15:24:04,2,8.75,in-store
STORE_004,SKU_005,2024-12-24 18:31:34,2,8.75,online
STORE_005,SKU_008,2024-12-24 19:22:58,1,9.99,online
STORE_005,SKU_008,2024-12-24 11:36:56,1,9.99,in-store
STORE_005,SKU_008,2024-12-24 11:20:01,1,9.99,in-store
STORE_001,SKU_002,2024-12-25 09:56:18,4,24.5,in-store
STORE_001,SKU_004,2024-12-25 13:40:20,1,49.99,in-store
STORE_001,SKU_004,2024-12-25 11:55:20,1,49.99,online
STORE_001,SKU_004,2024-12-25 15:56:45,1,49.99,online
STORE_001,SKU_008,2024-12-25 10:26:49,1,9.99,in-store
STORE_001,SKU_008,2024-12-25 19:34:50,1,9.99,online
STORE_001,SKU_008,2024-12-25 16:24:17,1,9.99,in-store
STORE_003,SKU_002,2024-12-25 21:59:31,2,24.5,in-store
STORE_004,SKU_005,2024-12-25 10:58:09,1,8.75,online
STORE_004,SKU_009,2024-12-25 15:28:26,2,115.0,in-store
STORE_004,SKU_009,2024-12-25 13:00:35,2,115.0,online
STORE_004,SKU_009,2024-12-25 16:36:11,2,115.0,online
STORE_005,SKU_001,2024-12-25 15:17:46,2,12.99,online
STORE_005,SKU_001,2024-12-25 12:51:24,2,12.99,online
STORE_005,SKU_006,2024-12-25 14:14:58,2,15.0,in-store
STORE_005,SKU_006,2024-12-25 17:09:44,2,15.0,online
STORE_001,SKU_002,2024-12-26 19:47:19,3,24.5,online
STORE_002,SKU_002,2024-12-26 10:01:56,3,24.5,in-store
STORE_002,SKU_002,2024-12-26 20:04:31,3,24.5,online
STORE_002,SKU_002,2024-12-26 10:41:56,3,24.5,in-store
STORE_002,SKU_004,2024-12-26 15:49:52,1,49.99,online
STORE_002,SKU_004,2024-12-26 16:19:58,1,49.99,in-store
STORE_002,SKU_004,2024-12-26 17:55:43,1,49.99,online
STORE_002,SKU_005,2024-12-26 08:45:00,2,8.75,in-store
STORE_002,SKU_005,2024-12-26 12:12:01,2,8.75,in-store
STORE_003,SKU_002,2024-12-26 15:19:28,2,24.5,in-store
STORE_003,SKU_002,2024-12-26 17:25:42,2,24.5,online
STORE_003,SKU_003,2024-12-26 14:56:06,4,5.99,in-store
STORE_003,SKU_003,2024-12-26 12:48:49,4,5.99,in-store
STORE_003,SKU_003,2024-12-26 16:53:04,4,5.99,online
STORE_004,SKU_002,2024-12-26 08:16:35,2,24.5,online
STORE_004,SKU_002,2024-12-26 20:22:43,2,24.5,in-store
STORE_005,SKU_001,2024-12-26 09:07:05,2,12.99,online
STORE_005,SKU_001,2024-12-26 11:18:49,2,12.99,in-store
STORE_005,SKU_007,2024-12-26 20:17:36,5,32.2,in-store
STORE_005,SKU_007,2024-12-26 09:54:07,5,32.2,online
STORE_001,SKU_005,2024-12-27 18:26:33,3,8.75,online
STORE_001,SKU_005,2024-12-27 15:39:43,3,8.75,in-store
STORE_001,SKU_005,2024-12-27 09:44:35,3,8.75,in-store
STORE_001,SKU_007,2024-12-27 16:52:32,6,32.2,in-store
STORE_001,SKU_007,2024-12-27 21:15:32,6,32.2,in-store
STORE_001,SKU_007,2024-12-27 15:22:33,6,32.2,in-store
STORE_002,SKU_001,2024-12-27 14:36:37,1,12.99,in-store
STORE_002,SKU_001,2024-12-27 13:00:54,1,12.99,online
STORE_002,SKU_002,2024-12-27 11:50:59,3,24.5,online
STORE_002,SKU_002,2024-12-27 11:09:07,3,24.5,online
STORE_002,SKU_002,2024-12-27 15:56:03,3,24.5,in-store
STORE_002,SKU_005,2024-12-27 18:03:11,1,8.75,online
STORE_002,SKU_005,2024-12-27 18:11:13,1,8.75,in-store
STORE_002,SKU_005,2024-12-27 14:19:26,1,8.75,in-store
STORE_002,SKU_006,2024-12-27 11:56:59,3,15.0,online
STORE_002,SKU_010,2024-12-27 20:08:37,3,18.5,online
STORE_002,SKU_010,2024-12-27 11:08:18,3,18.5,online
STORE_002,SKU_010,2024-12-27 20:33:25,3,18.5,online
STORE_003,SKU_001,2024-12-27 11:02:10,1,12.99,in-store
STORE_003,SKU_001,2024-12-27 17:46:54,1,12.99,in-store
STORE_003,SKU_005,2024-12-27 11:48:48,1,8.75,online
STORE_003,SKU_007,2024-12-27 09:35:58,5,32.2,online
STORE_003,SKU_007,2024-12-27 18:10:59,5,32.2,online
STORE_003,SKU_008,2024-12-27 13:34:48,1,9.99,online
STORE_003,SKU_009,2024-12-27 13:25:18,1,115.0,in-store
STORE_003,SKU_009,2024-12-27 19:27:21,1,115.0,in-store
STORE_004,SKU_004,2024-12-27 14:14:16,1,49.99,in-store
STORE_004,SKU_004,2024-12-27 15:19:49,1,49.99,online
STORE_004,SKU_010,2024-12-27 15:01:42,3,18.5,online
STORE_005,SKU_005,2024-12-27 12:02:10,1,8.75,online
STORE_005,SKU_005,2024-12-27 18:17:30,1,8.75,in-store
STORE_005,SKU_005,2024-12-27 14:44:33,1,8.75,online
STORE_005,SKU_007,2024-12-27 08:16:24,4,32.2,online
STORE_005,SKU_008,2024-12-27 18:53:04,1,9.99,online
STORE_001,SKU_004,2024-12-28 10:38:49,2,49.99,online
STORE_001,SKU_004,2024-12-28 14:17:52,2,49.99,online
STORE_001,SKU_005,2024-12-28 13:56:50,3,8.75,online
STORE_001,SKU_005,2024-12-28 09:48:05,3,8.75,in-store
STORE_001,SKU_008,2024-12-28 12:23:28,1,9.99,in-store
STORE_001,SKU_008,2024-12-28 18:59:41,1,9.99,in-store
STORE_001,SKU_009,2024-12-28 16:47:17,3,115.0,in-store
STORE_001,SKU_009,2024-12-28 14:21:43,3,115.0,in-store
STORE_001,SKU_010,2024-12-28 15:38:06,7,18.5,in-store
STORE_001,SKU_010,2024-12-28 15:58:23,7,,online
STORE_001,SKU_010,2024-12-28 11:31:44,7,18.5,in-store
STORE_002,SKU_005,2024-12-28 08:10:54,2,8.75,online
STORE_002,SKU_005,2024-12-28 18:24:49,2,8.75,online
STORE_003,SKU_002,2024-12-28 17:17:39,5,24.5,online
STORE_003,SKU_002,2024-12-28 10:20:25,5,24.5,in-store
STORE_003,SKU_005,2024-12-28 12:43:33,4,8.75,in-store
STORE_003,SKU_005,2024-12-28 14:06:53,4,8.75,online
STORE_003,SKU_006,2024-12-28 17:23:31,3,15.0,in-store
STORE_003,SKU_006,2024-12-28 19:58:45,3,15.0,online
STORE_003,SKU_008,2024-12-28 19:57:56,1,9.99,online
STORE_003,SKU_010,2024-12-28 15:37:02,5,18.5,online
STORE_003,SKU_010,2024-12-28 12:14:53,5,18.5,online
STORE_003,SKU_010,2024-12-28 14:20:02,5,18.5,online
STORE_004,SKU_001,2024-12-28 10:26:42,3,12.99,in-store
STORE_004,SKU_002,2024-12-28 20:09:31,5,24.5,online
STORE_004,SKU_002,2024-12-28 15:44:54,5,24.5,online
STORE_004,SKU_004,2024-12-28 18:34:03,,49.99,online
STORE_004,SKU_004,2024-12-28 15:53:31,1,49.99,online
STORE_004,SKU_004,2024-12-28 16:33:56,1,49.99,online
STORE_004,SKU_006,2024-12-28 15:01:00,3,15.0,online
STORE_005,SKU_005,2024-12-28 09:13:29,4,8.75,in-store
STORE_005,SKU_005,2024-12-28 18:58:21,4,8.75,online
STORE_005,SKU_005,2024-12-28 13:39:52,4,8.75,online
STORE_005,SKU_007,2024-12-28 17:06:39,8,32.2,online
STORE_005,SKU_007,2024-12-28 14:59:02,8,32.2,in-store
STORE_005,SKU_008,2024-12-28 10:56:52,1,9.99,in-store
STORE_001,SKU_004,2024-12-29 20:47:59,1,49.99,online
STORE_001,SKU_004,2024-12-29 12:13:06,1,49.99,in-store
STORE_001,SKU_004,2024-12-29 17:55:11,1,49.99,in-store
STORE_001,SKU_009,2024-12-29 09:04:05,4,115.0,in-store
STORE_001,SKU_009,2024-12-29 13:47:50,4,115.0,online
STORE_001,SKU_009,2024-12-29 13:16:24,4,115.0,online
STORE_001,SKU_010,2024-12-29 18:04:07,5,18.5,online
STORE_001,SKU_010,2024-12-29 18:07:51,5,18.5,in-store
STORE_002,SKU_002,2024-12-29 21:48:10,5,24.5,online
STORE_002,SKU_005,2024-12-29 12:10:32,3,8.75,online
STORE_002,SKU_005,2024-12-29 11:41:15,3,8.75,in-store
STORE_002,SKU_006,2024-12-29 13:13:36,5,15.0,online
STORE_002,SKU_006,2024-12-29 09:24:25,5,15.0,online
STORE_002,SKU_010,2024-12-29 11:56:44,4,18.5,in-store
STORE_003,SKU_001,2024-12-29 13:52:22,3,12.99,online
STORE_003,SKU_001,2024-12-29 17:04:31,3,12.99,online
STORE_003,SKU_002,2024-12-29 10:52:16,4,24.5,online
STORE_003,SKU_006,2024-12-29 15:12:14,3,15.0,online
STORE_003,SKU_008,2024-12-29 15:31:45,1,9.99,online
STORE_003,SKU_008,2024-12-29 13:29:59,1,9.99,in-store
STORE_003,SKU_008,2024-12-29 11:49:17,1,9.99,online
STORE_003,SKU_010,2024-12-29 16:02:33,5,18.5,online
STORE_004,SKU_001,2024-12-29 21:05:33,3,,in-store
STORE_004,SKU_001,2024-12-29 13:52:41,3,12.99,online
STORE_004,SKU_001,2024-12-29 13:47:30,3,12.99,online
STORE_004,SKU_002,2024-12-29 19:04:03,5,24.5,online
STORE_004,SKU_002,2024-12-29 09:45:38,5,24.5,online
STORE_004,SKU_008,2024-12-29 14:51:14,1,9.99,online
STORE_004,SKU_008,2024-12-29 08:54:56,1,9.99,in-store
STORE_004,SKU_008,2024-12-29 18:15:02,1,9.99,in-store
STORE_005,SKU_005,2024-12-29 15:12:49,2,8.75,online
STORE_005,SKU_005,2024-12-29 21:49:53,2,8.75,in-store
STORE_005,SKU_005,2024-12-29 21:37:07,2,8.75,online
STORE_005,SKU_007,2024-12-29 14:50:13,5,32.2,online
STORE_005,SKU_007,2024-12-29 17:48:04,5,32.2,in-store
STORE_005,SKU_008,2024-12-29 14:33:47,1,9.99,online
STORE_005,SKU_008,2024-12-29 09:10:06,1,9.99,in-store
STORE_005,SKU_010,2024-12-29 10:36:53,5,18.5,online
STORE_001,SKU_002,2024-12-30 13:51:08,5,24.5,online
STORE_001,SKU_007,2024-12-30 15:07:03,4,32.2,in-store
STORE_001,SKU_008,2024-12-30 10:00:59,1,9.99,online
STORE_001,SKU_010,2024-12-30 08:08:40,4,18.5,in-store
STORE_002,SKU_004,2024-12-30 08:09:17,1,49.99,online
STORE_002,SKU_007,2024-12-30 18:21:36,3,32.2,online
STORE_002,SKU_007,2024-12-30 10:54:23,3,32.2,online
STORE_002,SKU_007,2024-12-30 18:46:09,3,32.2,online
STORE_002,SKU_008,2024-12-30 09:54:02,1,9.99,in-store
STORE_002,SKU_008,2024-12-30 15:27:16,1,9.99,in-store
STORE_003,SKU_001,2024-12-30 11:49:04,2,12.99,in-store
STORE_003,SKU_001,2024-12-30 21:43:05,2,12.99,in-store
STORE_003,SKU_010,2024-12-30 18:39:12,2,18.5,online
STORE_003,SKU_010,2024-12-30 17:21:11,2,18.5,in-store
STORE_003,SKU_010,2024-12-30 21:41:07,2,18.5,online
STORE_004,SKU_002,2024-12-30 08:40:49,3,24.5,online
STORE_004,SKU_002,2024-12-30 19:19:39,3,24.5,in-store
STORE_004,SKU_004,2024-12-30 14:30:58,1,49.99,online
STORE_004,SKU_004,2024-12-30 21:05:08,1,49.99,in-store
STORE_004,SKU_008,2024-12-30 08:03:18,1,9.99,in-store
STORE_005,SKU_002,2024-12-30 19:15:02,3,24.5,online
STORE_005,SKU_002,2024-12-30 12:35:41,3,24.5,in-store
STORE_005,SKU_002,2024-12-30 08:39:26,3,24.5,online
STORE_005,SKU_008,2024-12-30 13:21:51,1,9.99,online
STORE_005,SKU_008,2024-12-30 13:28:28,1,9.99,online
STORE_001,SKU_001,2024-12-31 11:59:25,1,12.99,in-store
STORE_001,SKU_002,2024-12-31 20:15:19,5,24.5,online
STORE_001,SKU_003,2024-12-31 19:57:05,7,5.99,in-store
STORE_001,SKU_005,2024-12-31 20:29:50,2,8.75,online
STORE_001,SKU_005,2024-12-31 20:21:20,2,8.75,online
STORE_001,SKU_005,2024-12-31 10:43:33,2,8.75,online
STORE_001,SKU_007,2024-12-31 12:29:34,4,32.2,in-store
STORE_001,SKU_010,2024-12-31 16:58:17,4,18.5,online
STORE_001,SKU_010,2024-12-31 16:12:26,4,18.5,online
STORE_001,SKU_010,2024-12-31 19:04:01,4,18.5,online
STORE_002,SKU_010,2024-12-31 21:25:50,3,18.5,in-store
STORE_002,SKU_010,2024-12-31 20:15:18,3,18.5,in-store
STORE_002,SKU_010,2024-12-31 15:23:58,3,18.5,in-store
STORE_003,SKU_002,2024-12-31 12:07:42,3,24.5,online
STORE_003,SKU_002,2024-12-31 20:17:39,3,24.5,online
STORE_003,SKU_002,2024-12-31 08:34:49,3,24.5,in-store
STORE_003,SKU_005,2024-12-31 18:31:20,1,8.75,in-store
STORE_003,SKU_005,2024-12-31 20:54:49,1,8.75,in-store
STORE_004,SKU_005,2024-12-31 17:48:13,2,8.75,in-store
STORE_004,SKU_005,2024-12-31 19:57:57,2,8.75,online
STORE_004,SKU_005,2024-12-31 15:55:24,2,8.75,online
STORE_004,SKU_008,2024-12-31 20:07:34,1,9.99,online
STORE_005,SKU_001,2024-12-31 12:56:46,1,12.99,in-store
STORE_005,SKU_004,2024-12-31 20:21:15,1,49.99,online
STORE_005,SKU_004,2024-12-31 08:46:00,1,49.99,in-store
STORE_005,SKU_007,2024-12-31 14:44:15,3,32.2,online
STORE_005,SKU_007,2024-12-31 15:54:43,3,32.2,in-store
STORE_005,SKU_007,2024-12-31 21:00:08,3,32.2,in-store
STORE_005,SKU_009,2024-12-31 12:06:34,1,115.0,in-store
STORE_005,SKU_009,2024-12-31 16:58:49,1,115.0,online
STORE_005,SKU_009,2024-12-31 16:35:37,1,115.0,in-store
STORE_001,SKU_005,2025-01-01 20:17:08,2,8.75,in-store
STORE_001,SKU_005,2025-01-01 08:48:35,2,8.75,in-store
STORE_001,SKU_005,2025-01-01 13:41:56,2,8.75,in-store
STORE_002,SKU_002,2025-01-01 16:00:45,1,24.5,online
STORE_002,SKU_002,2025-01-01 18:27:44,1,24.5,online
STORE_002,SKU_010,2025-01-01 11:58:32,1,18.5,in-store
STORE_003,SKU_008,2025-01-01 11:24:08,1,9.99,online
STORE_003,SKU_008,2025-01-01 19:07:41,1,9.99,online
STORE_004,SKU_001,2025-01-01 19:14:05,1,12.99,in-store
STORE_004,SKU_002,2025-01-01 17:58:55,1,24.5,online
STORE_004,SKU_002,2025-01-01 20:10:16,1,24.5,online
STORE_005,SKU_010,2025-01-01 18:45:39,1,18.5,online
STORE_001,SKU_002,2025-01-02 14:36:40,2,24.5,in-store
STORE_001,SKU_002,2025-01-02 12:54:21,2,24.5,online
STORE_001,SKU_002,2025-01-02 21:41:16,2,24.5,online
STORE_001,SKU_005,2025-01-02 14:50:31,1,8.75,in-store
STORE_001,SKU_005,2025-01-02 08:15:24,1,8.75,online
STORE_001,SKU_005,2025-01-02 11:31:36,1,8.75,online
STORE_002,SKU_008,2025-01-02 16:34:41,1,9.99,online
STORE_003,SKU_002,2025-01-02 08:10:14,1,24.5,in-store
STORE_003,SKU_006,2025-01-02 17:10:36,2,15.0,online
STORE_003,SKU_006,2025-01-02 10:48:34,2,15.0,online
STORE_003,SKU_008,2025-01-02 17:58:30,1,9.99,online
STORE_004,SKU_008,2025-01-02 18:13:33,1,9.99,online
STORE_004,SKU_008,2025-01-02 08:29:16,1,9.99,in-store
STORE_004,SKU_010,2025-01-02 15:45:15,2,18.5,in-store
STORE_005,SKU_007,2025-01-02 09:09:49,2,32.2,in-store
STORE_005,SKU_007,2025-01-02 14:30:46,2,32.2,online
STORE_001,SKU_001,2025-01-03 11:16:07,1,12.99,in-store
STORE_001,SKU_001,2025-01-03 17:07:34,1,12.99,in-store
STORE_001,SKU_001,2025-01-03 20:53:20,1,12.99,online
STORE_001,SKU_010,2025-01-03 21:50:33,2,18.5,in-store
STORE_003,SKU_002,2025-01-03 17:41:54,2,24.5,in-store
STORE_003,SKU_002,2025-01-03 20:07:06,2,24.5,in-store
STORE_003,SKU_004,2025-01-03 16:12:41,1,49.99,in-store
STORE_001,SKU_001,2025-01-04 10:37:39,1,12.99,online
STORE_001,SKU_001,2025-01-04 09:27:05,1,12.99,online
STORE_001,SKU_001,2025-01-04 09:35:34,1,12.99,in-store
STORE_001,SKU_002,2025-01-04 13:58:38,3,24.5,in-store
STORE_001,SKU_005,2025-01-04 15:28:55,2,8.75,online
STORE_001,SKU_005,2025-01-04 15:40:41,2,8.75,in-store
STORE_001,SKU_006,2025-01-04 15:01:21,3,15.0,online
STORE_001,SKU_006,2025-01-04 18:26:18,3,15.0,in-store
STORE_001,SKU_006,2025-01-04 09:32:41,3,15.0,online
STORE_002,SKU_004,2025-01-04 18:33:35,1,49.99,online
STORE_002,SKU_004,2025-01-04 13:51:39,1,49.99,in-store
STORE_002,SKU_004,2025-01-04 15:55:46,1,49.99,in-store
STORE_002,SKU_009,2025-01-04 16:31:34,1,115.0,in-store
STORE_002,SKU_009,2025-01-04 18:26:49,1,115.0,in-store
STORE_002,SKU_009,2025-01-04 15:07:49,1,115.0,online
STORE_004,SKU_001,2025-01-04 21:59:39,1,12.99,in-store
STORE_004,SKU_001,2025-01-04 18:18:32,1,12.99,in-store
STORE_004,SKU_001,2025-01-04 13:54:46,1,12.99,in-store
STORE_004,SKU_004,2025-01-04 13:27:03,1,49.99,in-store
STORE_004,SKU_005,2025-01-04 19:39:43,1,8.75,in-store
STORE_004,SKU_005,2025-01-04 13:39:39,1,8.75,in-store
STORE_004,SKU_008,2025-01-04 12:53:11,1,9.99,in-store
STORE_004,SKU_008,2025-01-04 13:53:38,1,9.99,in-store
STORE_005,SKU_001,2025-01-04 16:21:53,1,12.99,online
STORE_005,SKU_001,2025-01-04 18:08:06,1,12.99,online
